datetime,temperature,humidity,wind_speed,general_diffuse_flows,diffuse_flows,zone_1_power_consumption,zone_2_power_consumption,zone_3_power_consumption
2017-08-29 03:40:00,24.32,93.2,1.5943242746240522,-2.4769384801388235,-2.3434070875143007,27892.20866,17095.24815,15179.43574
2017-08-29 03:50:00,24.32,93.4,1.596150018107165,-2.5257286443082556,-2.3025850929940455,28007.2808,17182.68215,15305.83072
2017-08-29 04:00:00,24.32,93.4,1.5939181007760634,-2.5257286443082556,-2.3025850929940455,27789.92231,17072.43928,15341.94357
2017-08-29 04:10:00,24.32,93.4,1.597567739863613,-2.8473122684357177,-2.0402208285265546,28096.78135,17251.10876,15534.54545
2017-08-29 04:20:00,24.31,93.3,1.5987813322455715,-2.5257286443082556,-2.234926444520231,28729.67814,17551.42555,15281.75549
2017-08-29 04:30:00,24.33,93.4,1.596352672885445,-2.563949857128453,-2.2633643798407643,28633.78468,16950.79197,15173.41693
2017-08-29 04:40:00,24.33,93.3,1.5931052578132028,-2.396895772465287,-2.703062659591171,28384.46171,16878.56389,14908.58934
2017-08-29 04:50:00,36.1674797701419,93.3,2.2244690976255614,-2.617295837833746,-2.162823150618887,28071.20977,16616.26188,14667.83699
2017-08-29 05:00:00,24.3,93.3,1.5926985884298024,-2.430418464503931,-2.3025850929940455,27745.17203,16547.83527,14559.49843
2017-08-29 05:10:00,24.32,93.2,1.5916811908448414,-2.5257286443082556,-2.234926444520231,26754.27303,16179.09187,14583.57367
2017-08-29 05:20:00,24.35,93.1,1.5929019437940009,-2.4769384801388235,-2.198225077669803,25392.58602,15434.00211,14222.44514
2017-08-29 05:30:00,24.35,93.0,1.5931052578132028,-2.563949857128453,-2.198225077669803,24567.90233,15129.88384,13409.90596
2017-08-29 05:40:00,24.39,92.9,1.5929019437940009,-2.6736487743848776,-2.162823150618887,24152.36404,14438.01478,12392.72727
2017-08-29 05:50:00,24.41,92.7,1.5924951917037884,-2.5257286443082556,-2.3025850929940455,23679.28968,13806.96938,11917.24138
2017-08-29 06:00:00,24.42,92.3,1.5924951917037884,-2.4769384801388235,-2.1286317858706076,23660.11099,13616.89546,11610.28213
2017-08-29 06:10:00,24.44,92.2,1.5929019437940009,-2.6736487743848776,-2.017406150760383,23749.61154,14000.84477,11459.81191
2017-08-29 06:20:00,24.47,92.0,1.5929019437940009,-2.617295837833746,-2.2633643798407643,24030.899,14107.28617,11507.96238
2017-08-29 06:30:00,24.49,91.8,1.5933085305042167,-2.396895772465287,-1.987774353154012,24312.18646,14266.94826,11562.13166
2017-08-29 06:40:00,24.5,91.7,1.5941212083222072,-1.0051219455807707,-1.0671136216087387,24331.36515,14590.07392,11748.71473
2017-08-29 06:50:00,24.58,91.6,1.5933085305042167,0.8746350566053226,0.6323350411631878,24759.68923,15008.23654,11983.44828
2017-08-29 07:00:00,24.66,91.4,1.5959473222516012,1.7323632592713987,1.5179803019452653,25200.79911,15031.04541,12097.80564
2017-08-29 07:10:00,24.71,91.2,1.5943242746240522,2.2353763433005955,1.9892432737616872,25897.62486,15730.51742,12170.03135
2017-08-29 07:20:00,24.71,91.1,1.5935117618838412,3.1183922862898785,2.8449093838194073,26415.4495,15901.58395,12501.06583
2017-08-29 07:30:00,24.65,91.1,1.5933085305042167,4.077706921069077,3.784416880823,27003.596,16437.5924,12681.63009
2017-08-29 07:40:00,24.6,91.3,1.5929019437940009,4.269697449699962,3.9594789465844413,27061.13208,16540.23231,12669.59248
2017-08-29 07:50:00,24.59,91.4,1.5929019437940009,4.0239220979255546,3.7300213974451113,27457.49168,16935.58606,12952.47649
2017-08-29 08:00:00,24.59,91.6,1.5935117618838412,3.9419700817960983,3.6658666798048634,28224.63929,17292.92503,13169.15361
2017-08-29 08:10:00,24.65,91.7,1.5933085305042167,4.620058798481842,4.345103280569283,29126.03774,17756.70539,13536.30094
2017-08-29 08:20:00,24.72,91.8,1.5931052578132028,4.821893169499378,4.529368472571809,29874.00666,18049.41922,13692.78997
2017-08-29 08:30:00,24.65,91.9,1.5935117618838412,4.448516375942715,4.455954056010791,30519.68923,18536.00845,14216.42633
2017-08-29 08:40:00,24.52,92.1,1.5931052578132028,4.321480134805848,4.040943785494986,31190.9434,19045.40655,14740.0627
2017-08-29 08:50:00,24.5,92.4,1.5926985884298024,4.821087692210561,4.566429357671661,31862.19756,19471.17212,26633.90398202786
2017-08-29 09:00:00,24.55,92.4,1.5924951917037884,4.932313327320786,4.684905154006945,32226.59267,19820.90813,15642.88401
2017-08-29 09:10:00,24.61,92.6,1.5933085305042167,5.088830141681313,4.827513417131532,32968.1687,20052.79831,15799.37304
2017-08-29 09:20:00,24.7,92.5,1.5926985884298024,5.027820118850356,4.763881877142913,33492.38624,20695.24815,15979.9373
2017-08-29 09:30:00,24.63,92.4,1.5931052578132028,4.579852378003801,4.308110951723713,34240.35516,21098.20486,16094.29467
2017-08-29 09:40:00,24.58,92.3,1.5929019437940009,4.907494535176743,4.641502115235482,34617.53607,21364.30834,16395.23511
2017-08-29 09:50:00,24.68,92.4,1.5926985884298024,4.773223770984341,4.513054897080286,34988.32408,21523.97043,16702.19436
2017-08-29 10:00:00,24.72,92.1,1.5933085305042167,4.892602227184663,4.454267530609501,35416.64817,21831.89018,16948.96552
2017-08-29 10:10:00,24.79,92.1,1.5924951917037884,5.01529110563245,4.741447804280639,35749.0788,21930.72862,16918.87147
2017-08-29 10:20:00,24.86,91.8,1.5931052578132028,5.194622130209272,4.9344739331306915,36183.79578,22056.1774,16798.4953
2017-08-29 10:30:00,24.87,91.4,1.5929019437940009,4.983606621708336,4.73707525686803,36490.65483,22759.4509,15504.45141
2017-08-29 10:40:00,25.01,90.3,1.5931052578132028,5.360352757467489,5.1101789244325175,37027.65816,23831.46779,15703.0721
2017-08-29 10:50:00,25.2,89.0,1.5933085305042167,5.510602174527371,5.245970886175828,37398.44617,24055.75502,15817.42947
2017-08-29 11:00:00,25.46,87.9,1.5931052578132028,5.6580875153940715,5.389984555073861,47329.849103605964,24010.13728,16022.06897
2017-08-29 11:10:00,25.74,86.2,1.5929019437940009,5.606904399679714,5.344723739362192,38050.52164,24321.8585,16232.72727
2017-08-29 11:20:00,25.97,84.4,1.5931052578132028,5.777961872830453,5.516247350809359,38044.12875,24534.74129,16238.74608
2017-08-29 11:30:00,26.13,82.9,1.5931052578132028,5.754792395563946,5.4988062272974405,37877.91343,24386.48363,26740.826027774892
2017-08-29 11:40:00,26.16,83.1,1.593714951968864,5.697429000684026,5.441118165179708,37820.37736,24553.74868,17093.41693
2017-08-29 11:50:00,26.0,84.0,1.5939181007760634,5.751301990624177,5.4680601411351315,37922.66371,23903.69588,17924.01254
2017-08-29 12:00:00,25.9,84.6,1.593714951968864,5.784440377673656,5.476881874464279,37839.55605,23147.20169,17984.20063
2017-08-29 12:10:00,25.85,85.2,1.5939181007760634,5.787204082795274,5.515040350059324,38140.0222,23367.68743,17990.21944
2017-08-29 12:20:00,25.85,85.3,1.5943242746240522,5.950382102006752,4.448000376609385,38210.34406,23295.45935,18116.61442
2017-08-29 12:30:00,25.93,84.7,1.5943242746240522,5.702448251643064,5.43197375136071,37922.66371,23436.11404,18086.52038
2017-08-29 12:40:00,25.95,84.6,1.5945272996983462,5.698769932832657,5.43851399704132,37782.01998,23424.70961,18140.68966
2017-08-29 12:50:00,25.98,84.6,1.5941212083222072,5.839769183855788,5.561834812000519,38095.27192,23192.81943,18080.50157
2017-08-29 13:00:00,25.97,84.8,1.593714951968864,5.716698699922747,5.46763811116474,47297.08695480511,23462.72439,26716.66457087034
2017-08-29 13:10:00,25.79,85.6,1.5945272996983462,5.711750644305378,5.451896454476337,38549.16759,23500.73918,18194.85893
2017-08-29 13:20:00,25.79,86.0,1.5939181007760634,5.782593655080491,5.495116942522644,38670.63263,23481.73178,18056.42633
2017-08-29 13:30:00,25.59,86.6,1.5935117618838412,5.011967739330034,4.746669748261791,38555.56049,23842.87223,18080.50157
2017-08-29 13:40:00,25.48,87.2,2.2291727453195342,5.0072963928307415,4.695924549256556,38708.99001,23956.91658,17875.86207
2017-08-29 13:50:00,25.51,87.4,1.593714951968864,5.297817241506355,5.001930853466109,38670.63263,24108.97571,18212.91536
2017-08-29 14:00:00,25.54,87.7,1.5931052578132028,5.326904823399949,5.08821342874163,38491.63152,23953.1151,18303.19749
2017-08-29 14:10:00,25.48,88.0,1.5945272996983462,5.059425458265688,4.808927023502111,38427.70255,23599.57761,18188.84013
2017-08-29 14:20:00,25.49,88.3,1.5941212083222072,6.20979654142497,4.447387955554817,38203.95117,23717.42344,17954.10658
2017-08-29 14:30:00,25.8,87.8,1.593714951968864,6.274573679589626,4.447387935226497,38395.73807,23565.36431,17942.06897
2017-08-29 14:40:00,25.85,86.2,1.593714951968864,5.893576046288857,5.499624223253072,37845.94895,23443.717,17911.97492
2017-08-29 14:50:00,26.05,85.7,1.593714951968864,5.748755840298932,5.396804313262691,37679.73363,28597.425722334505,17851.78683
2017-08-29 15:00:00,26.07,84.0,1.5939181007760634,5.609838028479659,5.3230099791384085,37213.05216,23101.58395,17857.80564
2017-08-29 15:10:00,26.32,83.6,1.5945272996983462,6.156978985585555,4.447410094204438,36970.12209,23238.43717,17881.88088
2017-08-29 15:20:00,26.68,81.4,1.594730283561826,5.681445712284995,4.447434984692696,37040.44395,22846.8849,17821.69279
2017-08-29 15:30:00,27.19,79.2,1.594730283561826,6.210800860079238,4.44748475161487,37072.40844,22979.93664,17881.88088
2017-08-29 15:40:00,27.2,77.8,1.5945272996983462,6.270042805310292,4.447533007919058,36861.44284,28590.620935218314,17875.86207
2017-08-29 15:50:00,27.33,77.1,1.5943242746240522,6.1366465569524795,5.538121358755354,36567.36959,22839.28194,17833.73041
2017-08-29 16:00:00,36.13300690107245,75.8,1.5943242746240522,6.030925615988895,5.504518197131935,36586.54828,22516.15628,26655.90329036586
2017-08-29 16:10:00,27.21,76.6,1.594730283561826,6.051618469927729,5.494706180553427,36426.72586,22177.82471,17713.35423
2017-08-29 16:20:00,27.02,77.4,1.593714951968864,6.089724916275501,5.547128664610824,36669.65594,22234.84688,17532.78997
2017-08-29 16:30:00,26.75,78.9,1.5949332262312186,5.976350909297934,5.43851399704132,36720.79911,22284.2661,17454.54545
2017-08-29 16:40:00,36.14405487804878,79.1,1.594730283561826,5.947512659578799,5.43372200355424,36535.40511,22212.03801,17496.67712
2017-08-29 16:50:00,26.65,79.5,1.5935117618838412,5.707774495925738,5.32884657158286,36733.58491,22261.45723,17508.71473
2017-08-29 17:00:00,26.37,81.1,1.593714951968864,5.381738974687109,5.08821342874163,36490.65483,22364.09715,17665.20376
2017-08-29 17:10:00,26.3,81.4,1.5939181007760634,5.2663105704129505,5.002603122398992,36644.08435,22329.88384,17857.80564
2017-08-29 17:20:00,26.13,82.2,1.5939181007760634,5.276071757600717,5.001930853466109,47259.520486688954,22611.19324,17978.18182
2017-08-29 17:20:00,26.13,82.2,1.5939181007760634,5.276071757600717,5.001930853466109,36477.86903,22611.19324,17978.18182
2017-08-29 17:30:00,26.01,88.35988387096774,1.5931052578132028,5.109575241951159,4.817050545023591,36465.08324,22622.59768,18164.76489
2017-08-29 17:40:00,25.81,84.3,2.2287967125480472,5.107156861086878,4.837867950107113,36535.40511,22770.85533,18309.2163
2017-08-29 17:50:00,25.77,84.7,1.593714951968864,4.843399374720342,4.56746831880408,36273.29634,22736.64203,18483.76176
2017-08-29 18:00:00,25.69,85.2,2.229174669996808,4.607168188650764,4.394449154672439,36171.00999,22907.70855,18574.04389
2017-08-29 18:10:00,25.57,85.7,1.5945272996983462,4.248495242049359,3.927108642846187,35774.65039,22786.06125,18754.60815
2017-08-29 18:20:00,25.46,86.3,1.5945272996983462,4.2437698090420275,3.9487405883633087,36439.51165,22862.09081,19218.05643
2017-08-29 18:30:00,25.35,86.6,1.5951361277232408,4.234251421632511,3.9193957597575593,37379.26748,22983.73812,19880.12539
2017-08-29 18:40:00,25.31,86.8,1.593714951968864,4.201553368737545,3.9529729917571004,38856.02664,23892.29145,21631.59875
2017-08-29 18:50:00,25.28,86.9,1.5933085305042167,4.071928522937768,3.8122026701459353,41528.25749,25922.28089,23515.48589
2017-08-29 19:00:00,25.26,87.1,1.5935117618838412,3.8550292839080256,3.608482517041907,44948.45727,27587.32841,25044.26332
2017-08-29 19:10:00,25.18,87.4,1.5933085305042167,3.4468078929142076,3.1801349965517702,46815.18313,28939.9113,25977.17868
2017-08-29 19:20:00,25.14,87.6,1.593714951968864,3.073618812211062,4.450009519490325,47249.90011,29183.94931,26115.61129
2017-08-29 19:30:00,25.14,87.9,1.5924951917037884,2.4782176616372036,2.203869120054888,47537.58047,29286.58923,26157.74295
2017-08-29 19:40:00,25.1,88.1,1.5931052578132028,1.5360066343482173,1.250760965824695,47512.00888,29214.36114,26079.49843
2017-08-29 19:50:00,25.02,88.3,1.5924951917037884,0.208638865111328,-0.033556783528842754,47812.47503,29031.89018,26079.49843
2017-08-29 20:00:00,24.99,88.6,1.5924951917037884,-0.9571127263944101,-1.2275826699650698,47850.83241,28588.021645166664,26103.57367
2017-08-29 20:10:00,24.92,88.8,1.5922917535991299,-2.312635428847547,-1.6660082639224947,47895.58269,28621.33052,26043.38558
2017-08-29 20:20:00,24.86,89.1,1.5931052578132028,-2.617295837833746,4.450650741561707,47505.61598,28503.48469,26139.68652
2017-08-29 20:30:00,24.8,89.2,1.5929019437940009,-2.6736487743848776,-2.234926444520231,47083.68479,28723.97043,26091.53605
2017-08-29 20:40:00,24.78,89.2,1.5931052578132028,-2.4769384801388235,-1.9589953886039688,46994.18424,28636.53643,25880.87774
2017-08-29 20:50:00,24.74,89.3,1.5931052578132028,-2.617295837833746,-2.017406150760383,46898.29079,28590.539312225268,25742.44514
2017-08-29 21:00:00,24.72,89.3,1.5920882740989872,5.687697731607245,-2.2633643798407643,46617.00333,28480.67582,26595.100044377177
2017-08-29 21:10:00,24.71,89.4,1.5926985884298024,-2.617295837833746,-2.1286317858706076,46623.39623,28302.00634,25634.10658
2017-08-29 21:20:00,24.7,89.3,1.5931052578132028,-2.7806208939370456,-1.6450650900772514,46348.50166,28275.39599,25369.279
2017-08-29 21:30:00,24.71,89.3,1.5924951917037884,-2.7181005369557116,-2.1286317858706076,46156.71476,27967.47624,25044.26332
2017-08-29 21:40:00,24.75,89.2,1.5924951917037884,-2.7181005369557116,-1.7092582477163114,45702.81909,27526.50475,25056.30094
2017-08-29 21:50:00,24.8,89.0,1.5933085305042167,-2.8473122684357177,-1.7897614665653818,44858.95671,27020.90813,25062.31975
2017-08-29 22:00:00,24.82,89.1,1.5918847531865112,-2.7181005369557116,-2.1037342342488805,44430.63263,26815.6283,25323.52978
2017-08-29 22:10:00,24.81,89.0,1.5924951917037884,-2.7181005369557116,-2.4651040224918206,43906.41509,26602.74551,24436.36364
2017-08-29 22:20:00,24.81,89.1,1.5929019437940009,-2.6736487743848776,-1.8388510767619055,43490.8768,26294.82577,24207.6489
2017-08-29 22:30:00,24.8,89.2,1.5929019437940009,-2.617295837833746,-1.9105430052180221,42429.65594,26032.52376,23822.44514
2017-08-29 22:40:00,24.75,89.3,1.5931052578132028,-2.430418464503931,-1.9589953886039688,41470.72142,25545.93453,23503.44828
2017-08-29 22:50:00,24.67,89.4,1.5935117618838412,-2.7806208939370456,-2.234926444520231,40313.6071,25200.0,22835.3605
2017-08-29 23:00:00,24.6,89.7,1.5920882740989872,-2.7806208939370456,-1.7897614665653818,39501.70921,24192.60824,22377.93103
2017-08-29 23:10:00,24.49,89.9,1.5918847531865112,-2.4769384801388235,-1.9379419794061366,38894.38402,23903.69588,21998.74608
2017-08-29 23:20:00,24.41,90.1,1.5924951917037884,-2.7806208939370456,-1.8838747581358606,38044.12875,23356.283,21721.88088
2017-08-29 23:30:00,24.35,90.3,1.5929019437940009,-2.7181005369557116,-1.7897614665653818,37289.76693,22892.50264,21499.18495
2017-08-29 23:40:00,24.34,90.5,1.5926985884298024,-2.617295837833746,-1.987774353154012,36637.69145,22550.36959,21150.09404
2017-08-29 23:50:00,24.39,90.5,1.5924951917037884,-2.282782465697866,-2.3025850929940455,35742.6859,21866.10348,26581.891930386322
2017-08-30 00:00:00,24.44,90.6,1.5924951917037884,-2.430418464503931,-2.3025850929940455,34892.43063,21322.49208,20325.51724
2017-08-30 00:10:00,24.39,90.9,1.5920882740989872,-2.5257286443082556,-1.725971728690052,34240.35516,21022.17529,19922.25705
2017-08-30 00:20:00,24.39,91.0,1.5924951917037884,-2.563949857128453,-1.987774353154012,33492.38624,20467.15945,19555.10972
2017-08-30 00:30:00,24.43,91.1,1.5922917535991299,-2.9759296462578115,-1.8838747581358606,32917.02553,20083.21014,19296.30094
2017-08-30 00:40:00,24.44,91.3,1.5924951917037884,-2.8473122684357177,-1.8838747581358606,32245.77137,19619.42978,18923.1348
2017-08-30 00:50:00,24.46,91.5,1.5929019437940009,-2.7806208939370456,-2.017406150760383,31382.7303,19326.71595,18568.02508
2017-08-30 01:00:00,24.45,91.6,1.5916811908448414,-2.6736487743848776,-2.375155785828881,30737.04772,18866.73706,18182.82132
2017-08-30 01:10:00,24.47,91.7,1.5922917535991299,-2.7181005369557116,-1.9105430052180221,30366.25971,18501.79514,17809.65517
2017-08-30 01:20:00,24.46,91.8,1.5924951917037884,-2.7181005369557116,-1.9589953886039688,30091.36515,18258.50053,17629.09091
2017-08-30 01:30:00,24.49,91.9,2.2310426837190023,-2.563949857128453,-2.1037342342488805,29829.25638,17908.76452,17400.37618
2017-08-30 01:40:00,24.46,92.1,1.5926985884298024,-2.563949857128453,-1.7486999797676082,29183.57381,17794.72017,17261.94357
2017-08-30 01:50:00,24.47,92.2,1.5926985884298024,-2.6736487743848776,-1.8140050781753747,28729.67814,17467.79303,16882.75862
2017-08-30 02:00:00,24.48,92.3,1.5918847531865112,-2.396895772465287,-2.198225077669803,18283.68479,17247.30729,16642.00627
2017-08-30 02:10:00,24.46,92.3,1.5924951917037884,-2.5257286443082556,-1.987774353154012,21486.52608,17106.65259,16497.55486
2017-08-30 02:20:00,24.47,92.4,1.5926985884298024,-2.6736487743848776,-1.6296406197516198,22260.06659,16840.5491,16407.27273
2017-08-30 02:30:00,24.47,87.40247565411241,1.5922917535991299,-2.8473122684357177,-1.7897614665653818,22189.74473,16589.65153,16154.48276
2017-08-30 02:40:00,24.47,92.4,1.5922917535991299,-2.6736487743848776,-2.234926444520231,21224.41731,16540.23231,15787.33542
2017-08-30 02:50:00,24.45,92.5,1.5920882740989872,-2.617295837833746,-1.8140050781753747,20003.37403,17034.4245,15642.88401
2017-08-30 03:00:00,24.47,92.5,1.5922917535991299,-2.8473122684357177,-2.1286317858706076,21703.88457,17087.6452,15600.75235
2017-08-30 03:10:00,24.46,92.5,1.5920882740989872,-2.6736487743848776,-1.5896352851379207,22208.92342,17114.25554,15558.62069
2017-08-30 03:20:00,36.3071712529243,92.6,1.5922917535991299,-2.7806208939370456,4.454298959980878,22292.03108,16806.3358,15528.52665
2017-08-30 03:30:00,24.43,92.6,1.5920882740989872,-2.4769384801388235,-2.1037342342488805,22413.49612,16912.77719,15468.33856
2017-08-30 03:40:00,24.44,92.5,1.5924951917037884,-2.900422093749666,-1.7092582477163114,22215.31632,16791.12988,15432.22571
2017-08-30 03:50:00,24.44,92.5,1.5920882740989872,-2.7181005369557116,-2.1037342342488805,22260.06659,16726.50475,15378.05643
2017-08-30 04:00:00,24.44,92.6,1.5920882740989872,-3.036554268074246,-1.8140050781753747,22247.2808,16688.48997,15390.09404
2017-08-30 04:10:00,24.44,92.6,1.5929019437940009,-2.7181005369557116,-2.017406150760383,22554.13984,16962.19641,15540.56426
2017-08-30 04:20:00,24.43,92.6,1.5922917535991299,-2.563949857128453,-2.8824035882469876,22765.10544,17129.46146,26548.310818004815
2017-08-30 04:30:00,24.4,92.6,1.5924951917037884,-2.7181005369557116,-1.8578992717326,22573.31853,16935.58606,14986.83386
2017-08-30 04:40:00,24.37,92.6,1.5920882740989872,-2.6736487743848776,-1.9379419794061366,22387.92453,16365.36431,14535.4232
2017-08-30 04:50:00,24.34,92.6,1.5922917535991299,-2.4769384801388235,-2.234926444520231,22221.70921,16346.35692,14228.46395
2017-08-30 05:00:00,24.34,92.6,1.5922917535991299,-2.430418464503931,-1.7486999797676082,21556.84795,16323.54805,14090.03135
2017-08-30 05:10:00,24.38,92.6,1.5924951917037884,-2.5257286443082556,-1.8578992717326,20994.27303,15749.52482,13728.90282
2017-08-30 05:20:00,24.39,92.6,1.5922917535991299,-2.430418464503931,-2.162823150618887,19536.69256,14730.72862,13259.43574
2017-08-30 05:30:00,24.33,92.7,1.5926985884298024,-2.617295837833746,-2.071473372030659,19709.30078,14525.44879,12422.82132
2017-08-30 05:40:00,24.28,92.6,1.5920882740989872,-2.6736487743848776,-1.9379419794061366,19715.69367,14095.88173,11267.21003
2017-08-30 05:50:00,24.24,92.6,1.5922917535991299,-2.4769384801388235,-1.987774353154012,19734.87236,13362.19641,10912.10031
2017-08-30 06:00:00,24.25,92.5,1.5920882740989872,-2.353878387381596,-2.162823150618887,20144.01776,13544.66737,10821.81818
2017-08-30 06:10:00,24.28,92.8,1.5922917535991299,5.682309046579526,-2.234926444520231,20968.70144,13730.93981,11026.45768
2017-08-30 06:10:00,24.28,92.8,1.5922917535991299,-2.396895772465287,-2.234926444520231,20968.70144,13730.93981,11026.45768
2017-08-30 06:20:00,24.19,92.7,1.597972434324822,-2.430418464503931,-2.3025850929940455,21544.06215,13974.23442,11074.60815
2017-08-30 06:30:00,24.17,92.8,1.5935117618838412,-1.8971199848858813,-2.0402208285265546,22049.101,14179.51426,11062.57053
2017-08-30 06:30:00,24.17,92.8,1.5935117618838412,-1.8971199848858813,-2.0402208285265546,22049.101,14179.51426,11062.57053
2017-08-30 06:40:00,24.05,92.8,1.5931052578132028,-0.9969586349416099,-1.4567168254164364,22266.45949,14301.16156,11062.57053
2017-08-30 06:50:00,24.02,92.9,1.5929019437940009,-0.18632957819149348,-0.33547273628812946,22413.49612,14700.31679,11074.60815
2017-08-30 07:00:00,24.07,93.0,1.5941212083222072,0.9976863700781492,0.7060634058264915,22816.24861,15042.44984,11261.19122
2017-08-30 07:10:00,24.06,93.0,1.5926985884298024,1.7660997224474773,1.479101410706097,23135.89345,15445.40655,11568.15047
2017-08-30 07:20:00,24.05,93.1,1.5935117618838412,1.8360952830481068,1.5585655820603437,22630.85461,15825.55438,11826.95925
2017-08-30 07:30:00,24.04,93.1,1.595744585302098,1.929490364916332,1.689911296583977,22023.52941,16160.08448,11947.33542
2017-08-30 07:40:00,23.99,93.1,1.5939181007760634,2.5352828571130672,2.259677591982769,23807.14761,16540.23231,12254.29467
2017-08-30 07:50:00,23.95,93.3,1.594730283561826,3.0170044088295307,2.7376090033437546,24951.47614,17076.24076,12531.15987
2017-08-30 08:00:00,24.1,93.3,1.5959473222516012,3.307619034702589,3.0315819264476884,25514.05105,17281.52059,12747.83699
2017-08-30 08:10:00,24.11,93.3,1.593714951968864,3.4572626055951043,3.1793030497483774,26108.59046,17798.52165,12994.60815
2017-08-30 08:20:00,24.09,93.3,1.593714951968864,3.5684053006460617,3.2891478778535324,26875.73807,18448.57445,13343.69906
2017-08-30 08:30:00,24.13,93.3,1.593714951968864,3.7157647828953184,3.4236109764990554,27598.13541,18726.08237,13704.82759
2017-08-30 08:40:00,24.03,93.3,1.594730283561826,3.7268975213014572,3.441058915087286,28326.92564,19132.84055,14041.88088
2017-08-30 08:50:00,24.01,93.5,1.5953389880545987,3.8854736701946093,3.5876769486047735,28985.39401,19326.71595,14312.72727
2017-08-30 09:00:00,24.06,93.3,1.5935117618838412,6.436150368369428,3.977997994351679,29554.36182,19912.14361,14457.17868
2017-08-30 09:10:00,24.1,93.4,1.5939181007760634,4.387014176184921,4.071417057578396,30046.61487,20292.29145,14752.10031
2017-08-30 09:20:00,24.14,93.4,1.5985791690992244,4.030339232246188,4.450581922006863,30749.83352,21018.37381,15028.96552
2017-08-30 09:30:00,24.14,93.3,1.596352672885445,4.3489867805956814,4.074141854904581,31133.40733,21056.3886,15450.28213
2017-08-30 09:40:00,24.11,93.4,1.5943242746240522,5.163642463221435,4.879006851617819,31894.16204,21162.82999,15606.77116
2017-08-30 09:50:00,24.23,93.5,1.5941212083222072,5.329816033607408,5.045358730154642,32680.48835,21444.13939,15877.61755
2017-08-30 10:00:00,24.29,93.4,1.5935117618838412,5.455748374496865,5.128714582161857,33006.52608,21752.05913,16052.16301
2017-08-30 10:10:00,24.49,93.3,1.5939181007760634,5.7011122461003225,5.240158452374504,34822.10877,22101.79514,16256.80251
2017-08-30 10:20:00,24.56,93.4,1.5945272996983462,5.969474529216367,5.351858133476067,33946.28191,22767.05385,14709.96865
2017-08-30 10:30:00,24.68,93.3,1.5949332262312186,6.2357823336535985,5.3831179682405015,34560.0,22474.34002,14011.78683
2017-08-30 10:40:00,25.07,93.0,1.5922917535991299,6.126432407518466,5.4480296397763635,34662.28635,22679.61985,14126.1442
2017-08-30 10:50:00,25.14,92.1,1.5924951917037884,5.912150740388256,5.331268466687723,34981.93119,22865.89229,14192.3511
2017-08-30 11:00:00,25.26,91.7,1.5929019437940009,6.271177449910086,5.422744944923089,35033.07436,22858.28933,15221.5674
2017-08-30 11:10:00,25.63,91.4,1.5929019437940009,6.516488890273786,5.5595271186687025,35224.86127,22763.25238,17123.51097
2017-08-30 11:20:00,26.01,89.8,1.5926985884298024,5.674453754966931,5.566816619583044,35531.72031,23375.29039,16690.15674
2017-08-30 11:30:00,26.5,87.2,1.5924951917037884,6.523415452488921,5.527840524826286,35582.86349,23078.77508,16816.55172
2017-08-30 11:40:00,26.79,83.0,1.5933085305042167,6.524002737779623,5.490589254195159,35889.72253,23025.55438,16967.02194
2017-08-30 11:50:00,27.23,81.0,1.5933085305042167,5.986954391630096,5.498396978263695,36196.58158,23337.27561,17388.33856
2017-08-30 12:00:00,27.38,77.6,1.5926985884298024,6.398262100449925,5.465525285531943,36535.40511,23447.51848,17430.47022
2017-08-30 12:20:00,28.1,74.0,1.5939181007760634,6.558197802812269,5.514234872770507,36324.43951,23660.40127,17544.82759
2017-08-30 12:30:00,36.18870075046904,72.4,1.5939181007760634,6.61472560020376,4.423953249628131,36567.36959,23721.22492,17418.4326
2017-08-30 12:40:00,28.51,71.7,1.593714951968864,6.645090969505644,4.42401686683398,35122.57492,23595.77614,17406.39498
2017-08-30 12:50:00,28.59,70.2,1.5931052578132028,5.986703230006271,5.479388141440339,46972.206553392396,23447.51848,17562.88401
2017-08-30 13:00:00,28.31,71.0,1.5935117618838412,5.708438286192395,5.387700927682722,36509.83352,23322.06969,17623.0721
2017-08-30 13:10:00,28.22,71.2,1.5935117618838412,6.182704549409183,4.423991292234572,37340.9101,22565.5755,17586.95925
2017-08-30 13:20:00,28.13,71.2,1.5941212083222072,6.393088955830208,4.423990855234106,37379.26748,22242.44984,17568.90282
2017-08-30 13:30:00,28.07,70.2,1.593714951968864,6.350012735428395,4.423990973154885,37289.76693,22094.19219,17538.80878
2017-08-30 13:40:00,28.09,70.3,1.5949332262312186,6.291013429624597,4.423991024485103,37276.98113,21999.15523,17502.69592
2017-08-30 13:50:00,28.42,69.42,1.594730283561826,5.674481811636671,4.423991045294649,37321.73141,21930.72862,17352.22571
2017-08-30 14:00:00,28.44,69.56,1.5943242746240522,6.013226038889495,5.569488886872828,37328.12431,21983.94931,17424.45141
2017-08-30 14:10:00,28.19,69.62,1.5945272996983462,6.22436038986487,4.423991233967854,37366.48169,22124.60401,17364.26332
2017-08-30 14:20:00,27.94,70.4,1.594730283561826,6.473582006737229,4.423991336628259,37053.22974,22128.40549,17292.03762
2017-08-30 14:30:00,27.96,70.9,1.5945272996983462,6.318247133181678,4.423992786358531,36970.12209,21999.15523,17370.28213
